timestamp,x,y,z,label
1657093851000,-9,245,42,1
1657093851040,-10,245,50,1
1657093851080,-3,244,52,1
1657093851120,7,244,47,1
1657093851160,12,247,40,1
1657093851200,7,250,37,1
1657093851240,-1,253,39,1
1657093851280,-9,252,42,1
1657093851320,-9,245,45,1
1657093851360,-3,239,44,1
1657093851400,2,236,44,1
1657093851440,6,239,41,1
1657093851480,6,242,38,1
1657093851520,1,249,43,1
1657093851560,0,249,46,1
1657093851600,-3,247,48,1
1657093851640,-5,245,48,1
1657093851680,-3,244,46,1
1657093851720,0,247,42,1
1657093851760,2,249,39,1
1657093851800,2,250,39,1
1657093851840,0,247,38,1
1657093851880,-3,242,41,1
1657093851920,-3,240,42,1
1657093851960,-1,243,44,1
1657093852000,4,248,45,1
1657093852040,9,249,44,1
1657093852080,4,249,42,1
1657093852120,-3,245,44,1
1657093852160,-13,243,46,1
1657093852200,-13,243,46,1
1657093852240,-3,244,45,1
1657093852280,8,245,42,1
1657093852320,13,247,40,1
1657093852360,7,246,42,1
1657093852400,-6,248,44,1
1657093852440,-14,249,47,1
1657093852480,-9,249,46,1
1657093852520,0,249,45,1
1657093852560,10,248,41,1
1657093852600,8,245,38,1
1657093852640,1,241,37,1
1657093852680,-8,237,38,1
1657093852720,-11,236,40,1
1657093852760,-6,240,44,1
1657093852800,4,245,47,1
1657093852840,9,251,49,1
1657093852880,6,251,45,1
1657093852920,-1,249,39,1
1657093852960,-8,247,36,1
1657093853000,-11,246,38,1
1657093853040,-6,247,45,1
1657093853080,1,249,47,1
1657093853120,6,247,48,1
1657093853160,7,242,45,1
1657093853200,4,240,40,1
1657093853240,0,241,37,1
1657093853280,-6,243,40,1
1657093853320,-10,248,41,1
1657093853360,-7,248,41,1
1657093853400,-1,248,41,1
1657093853440,5,245,43,1
1657093853480,10,245,46,1
1657093853520,6,246,45,1
1657093853560,0,246,43,1
1657093853600,-6,244,39,1
1657093853640,-12,244,38,1
1657093853680,-10,244,41,1
1657093853720,-2,245,43,1
1657093853760,4,247,46,1
1657093853800,9,248,47,1
1657093853840,5,247,44,1
1657093853880,1,244,41,1
1657093853920,-6,243,37,1
1657093853960,-11,246,38,1
1657093854000,-6,248,41,1
1657093854040,1,250,46,1
1657093854080,8,249,48,1
1657093854120,9,241,45,1
1657093854160,4,234,41,1
1657093854200,-1,232,37,1
1657093854240,-8,237,39,1
1657093854280,-13,248,47,1
1657093854320,-8,256,56,1
1657093854360,0,258,58,1
1657093854400,4,256,51,1
1657093854440,7,252,39,1
1657093854480,6,247,33,1
1657093854520,3,243,28,1
1657093854560,0,236,30,1
1657093854600,-6,237,45,1
1657093854640,-9,241,60,1
1657093854680,-5,242,62,1
1657093854720,-1,243,57,1
1657093854760,2,245,46,1
1657093854800,2,247,39,1
1657093854840,2,248,37,1
1657093854880,2,247,37,1
1657093854920,2,247,38,1
1657093854960,2,248,48,1
1657093855000,-1,249,53,1
1657093855040,-5,247,50,1
1657093855080,-9,246,45,1
1657093855120,-7,245,38,1
1657093855160,-1,244,35,1
1657093855200,4,241,39,1
1657093855240,8,239,43,1
1657093855280,6,241,48,1
1657093855320,1,241,51,1
1657093855360,-4,244,47,1
1657093855400,-6,246,45,1
1657093855440,-6,250,45,1
1657093855480,-3,253,42,1
1657093855520,1,255,42,1
1657093855560,3,253,41,1
1657093855600,2,247,43,1
1657093855640,-1,240,43,1
1657093855680,-1,232,42,1
1657093855720,-1,229,41,1
1657093855760,0,233,40,1
1657093855800,2,243,42,1
1657093855840,1,255,48,1
1657093855880,-1,261,50,1
1657093855920,-2,259,49,1
1657093855960,-1,253,43,1
1657093856000,-1,242,38,1
1657093856040,0,235,39,1
1657093856080,0,231,41,1
1657093856120,0,234,46,1
1657093856160,0,241,49,1
1657093856200,1,249,47,1
1657093856240,3,254,47,1
1657093856280,2,255,42,1
1657093856320,0,253,40,1
1657093856360,-2,249,42,1
1657093856400,-3,246,44,1
1657093856440,-5,243,41,1
1657093856480,-3,241,45,1
1657093856520,-1,240,46,1
1657093856560,-1,241,47,1
1657093856600,1,242,46,1
1657093856640,3,246,43,1
1657093856680,4,250,40,1
1657093856720,4,251,40,1
1657093856760,2,249,39,1
1657093856800,-4,249,43,1
1657093856840,-10,248,46,1
1657093856880,-12,245,47,1
1657093856920,-7,241,47,1
1657093856960,0,237,42,1
1657093857000,7,237,40,1
1657093857040,10,242,39,1
1657093857080,8,248,39,1
1657093857120,-2,254,44,1
1657093857160,-13,255,49,1
1657093857200,-16,253,51,1
1657093857240,-11,247,46,1
1657093857280,-2,239,39,1
1657093857320,5,234,35,1
1657093857360,10,234,36,1
1657093857400,5,241,42,1
1657093857440,-2,249,51,1
1657093857480,-8,253,57,1
1657093857520,-7,253,50,1
1657093857560,-3,252,40,1
1657093857600,-1,249,34,1
1657093857640,1,246,38,1
1657093857680,2,242,44,1
1657093857720,1,235,46,1
1657093857760,-1,233,46,1
1657093857800,-4,236,48,1
1657093857840,-4,243,47,1
1657093857880,-1,251,48,1
1657093857920,3,256,46,1
1657093857960,6,256,43,1
1657093858000,1,250,39,1
1657093858040,-2,246,40,1
1657093858080,-11,244,42,1
1657093858120,-11,245,46,1
1657093858160,-4,244,49,1
1657093858200,1,243,50,1
1657093858240,5,239,43,1
1657093858280,6,237,36,1
1657093858320,2,240,36,1
1657093858360,0,244,41,1
1657093858400,-6,251,49,1
1657093858440,-9,255,51,1
1657093858480,-8,255,50,1
1657093858520,-5,249,46,1
1657093858560,-1,241,39,1
1657093858600,4,235,38,1
1657093858640,7,235,40,1
1657093858680,4,241,42,1
1657093858720,-1,248,45,1
1657093858760,-10,251,46,1
1657093858800,-11,252,44,1
1657093858840,-7,251,45,1
1657093858880,1,245,44,1
1657093858920,8,243,40,1
1657093858960,9,243,39,1
1657093859000,2,243,44,1
1657093859040,-6,244,50,1
1657093859080,-12,244,53,1
1657093859120,-7,244,52,1
1657093859160,1,247,44,1
1657093859200,9,249,34,1
1657093859240,5,251,28,1
1657093859280,-3,248,34,1
1657093859320,-10,243,45,1
1657093859360,-9,239,55,1
1657093859400,-1,234,56,1
1657093859440,6,236,53,1
1657093859480,6,244,44,1
1657093859520,1,252,33,1
1657093859560,-5,255,32,1
1657093859600,-11,255,42,1
1657093859640,-11,252,51,1
1657093859680,-3,248,56,1
1657093859720,5,243,52,1
1657093859760,10,238,43,1
1657093859800,7,238,36,1
1657093859840,0,241,36,1
1657093859880,-11,244,39,1
1657093859920,-13,250,48,1
1657093859960,-9,253,55,1
1657093860000,0,252,51,1
1657093860040,7,244,44,1
1657093860080,7,235,38,1
1657093860120,2,233,35,1
1657093860160,-3,238,37,1
1657093860200,-8,247,47,1
1657093860240,-8,254,55,1
1657093860280,-6,257,53,1
1657093860320,-1,253,46,1
1657093860360,2,245,41,1
1657093860400,3,241,39,1
1657093860440,1,242,41,1
1657093860480,-1,245,47,1
1657093860520,-4,248,51,1
1657093860560,-3,248,52,1
1657093860600,-1,245,46,1
1657093860640,-1,241,41,1
1657093860680,-1,240,38,1
1657093860720,0,241,39,1
1657093860760,0,244,46,1
1657093860800,0,247,47,1
1657093860840,5,247,46,1
1657093860880,9,245,43,1
1657093860920,5,243,39,1
1657093860960,-3,245,42,1
1657093861000,-14,250,46,1
1657093861040,-18,256,47,1
1657093861080,-13,257,44,1
1657093861120,0,252,37,1
1657093861160,12,241,35,1
1657093861200,15,229,40,1
1657093861240,5,224,46,1
1657093861280,-10,229,51,1
1657093861320,-24,242,53,1
1657093861360,-21,255,52,1
1657093861400,-4,259,49,1
1657093861440,12,257,43,1
1657093861480,18,252,41,1
1657093861520,8,246,42,1
1657093861560,-6,243,50,1
1657093861600,-18,240,53,1
1657093861640,-18,238,54,1
1657093861680,-8,238,47,1
1657093861720,4,238,38,1
1657093861760,10,242,35,1
1657093861800,8,244,38,1
1657093861840,-1,249,50,1
1657093861880,-7,255,56,1
1657093861920,-7,256,53,1
1657093861960,-2,252,48,1
1657093862000,0,245,48,1
1657093862040,0,238,45,1
1657093862080,-3,234,43,1
1657093862120,-4,237,41,1
1657093862160,-1,244,42,1
1657093862200,2,251,43,1
1657093862240,3,254,47,1
1657093862280,1,250,49,1
1657093862320,-2,244,51,1
1657093862360,-7,241,49,1
1657093862400,-6,243,44,1
1657093862440,-2,246,38,1
1657093862480,1,248,39,1
1657093862520,1,247,45,1
1657093862560,0,246,48,1
1657093862600,-4,245,47,1
1657093862640,-6,244,42,1
1657093862680,-2,245,39,1
1657093862720,2,245,39,1
1657093862760,4,246,45,1
1657093862800,1,245,47,1
1657093862840,-6,245,50,1
1657093862880,-10,245,45,1
1657093862920,-5,245,40,1
1657093862960,0,243,36,1
1657093863000,6,243,38,1
1657093863040,5,245,39,1
1657093863080,0,249,44,1
1657093863120,-8,249,48,1
1657093863160,-11,248,49,1
1657093863200,-8,248,48,1
1657093863240,-1,245,46,1
1657093863280,5,243,42,1
1657093863320,6,241,40,1
1657093863360,-1,242,44,1
1657093863400,-7,244,46,1
1657093863440,-8,246,46,1
1657093863480,-3,250,44,1
1657093863520,2,250,41,1
1657093863560,5,246,44,1
1657093863600,3,243,47,1
1657093863640,-4,243,50,1
1657093863680,-10,245,48,1
1657093863720,-12,246,44,1
1657093863760,-3,245,39,1
1657093863800,3,243,37,1
1657093863840,9,243,39,1
1657093863880,6,246,44,1
1657093863920,1,247,48,1
1657093863960,-7,248,50,1
1657093864000,-11,248,49,1
1657093864040,-8,245,47,1
1657093864080,-1,244,41,1
1657093864120,1,246,36,1
1657093864160,1,248,38,1
1657093864200,-1,248,40,1
1657093864240,-3,245,47,1
1657093864280,-1,242,51,1
1657093864320,0,239,51,1
1657093864360,1,241,44,1
1657093864400,1,246,41,1
1657093864440,-1,249,38,1
1657093864480,-4,252,42,1
1657093864520,-5,251,45,1
1657093864560,2,253,44,1
1657093864600,0,243,44,1
1657093864640,1,240,43,1
1657093864680,2,239,40,1
1657093864720,3,244,42,1
1657093864760,-2,243,45,1
1657093864800,-4,245,46,1
1657093864840,-3,249,46,1
1657093864880,-1,253,44,1
1657093864920,1,252,42,1
1657093864960,2,250,39,1
1657093865000,2,244,43,1
1657093865040,-2,241,44,1
1657093865080,-6,240,45,1
1657093865120,-7,243,47,1
1657093865160,-6,247,45,1
1657093865200,-1,249,45,1
1657093865240,1,248,45,1
1657093865280,4,245,46,1
1657093865320,3,242,47,1
1657093865360,1,242,44,1
1657093865400,-3,244,41,1
1657093865440,-8,248,41,1
1657093865480,-9,249,43,1
1657093865520,-5,249,44,1
1657093865560,0,246,44,1
1657093865600,2,245,46,1
1657093865640,5,242,43,1
1657093865680,2,242,40,1
1657093865720,-2,243,42,1
1657093865760,-8,244,43,1
1657093865800,-8,245,46,1
1657093865840,-4,246,46,1
1657093865880,0,248,46,1
1657093865920,3,249,40,1
1657093865960,2,250,39,1
1657093866000,-1,249,38,1
1657093866040,-6,246,43,1
1657093866080,-7,243,45,1
1657093866120,-1,241,46,1
1657093866160,1,241,45,1
1657093866200,3,241,44,1
1657093866240,2,243,44,1
1657093866280,-2,247,42,1
1657093866320,-6,250,42,1
1657093866360,-9,253,43,1
1657093866400,-8,254,45,1
1657093866440,-2,251,47,1
1657093866480,1,246,46,1
1657093866520,3,239,44,1
1657093866560,3,236,42,1
1657093866600,0,237,38,1
1657093866640,-3,240,31,1
1657093866680,-7,246,34,1
1657093866720,-3,249,40,1
1657093866760,0,253,50,1
1657093866800,3,254,57,1
1657093866840,6,250,57,1
1657093866880,2,241,48,1
1657093866920,0,237,41,1
1657093866960,-6,240,40,1
1657093867000,-6,247,39,1
1657093867040,-1,255,44,1
1657093867080,2,257,50,1
1657093867120,4,251,52,1
1657093867160,3,238,45,1
1657093867200,-2,229,45,1
1657093867240,-6,228,45,1
1657093867280,-3,234,44,1
1657093867320,0,251,46,1
1657093867360,2,260,47,1
1657093867400,1,262,49,1
1657093867440,0,256,48,1
1657093867480,-2,244,45,1
1657093867520,-5,234,44,1
1657093867560,-5,230,44,1
1657093867600,0,234,41,1
1657093867640,2,243,40,1
1657093867680,1,250,43,1
1657093867720,1,252,49,1
1657093867760,-2,254,49,1
1657093867800,-3,251,50,1
1657093867840,-3,246,47,1
1657093867880,-1,243,45,1
1657093867920,0,242,43,1
1657093867960,1,244,42,1
1657093868000,0,244,42,1
1657093868040,-1,244,44,1
1657093868080,-4,242,45,1
1657093868120,-2,243,46,1
1657093868160,-2,243,47,1
1657093868200,0,246,44,1
1657093868240,0,250,44,1
1657093868280,0,251,43,1
1657093868320,-1,252,44,1
1657093868360,-3,252,42,1
1657093868400,-1,246,42,1
1657093868440,1,243,44,1
1657093868480,2,238,45,1
1657093868520,0,236,45,1
1657093868560,-2,239,44,1
1657093868600,-7,246,44,1
1657093868640,-7,251,46,1
1657093868680,-3,252,46,1
1657093868720,0,250,46,1
1657093868760,2,245,45,1
1657093868800,3,243,44,1
1657093868840,1,243,39,1
1657093868880,0,246,41,1
1657093868920,-3,246,42,1
1657093868960,-4,248,46,1
1657093869000,-3,247,46,1
1657093869040,-3,247,45,1
1657093869080,-2,245,45,1
1657093869120,0,244,43,1
1657093869160,1,244,42,1
1657093869200,1,244,43,1
1657093869240,0,243,43,1
1657093869280,0,243,44,1
1657093869320,-3,244,45,1
1657093869360,-4,247,44,1
1657093869400,-4,250,42,1
1657093869440,-2,252,43,1
1657093869480,-1,252,42,1
1657093869520,-1,247,42,1
1657093869560,0,242,43,1
1657093869600,1,239,43,1
1657093869640,0,238,46,1
1657093869680,0,242,46,1
1657093869720,-2,247,44,1
1657093869760,-5,249,43,1
1657093869800,-5,250,41,1
1657093869840,-1,249,43,1
1657093869880,0,247,43,1
1657093869920,0,245,46,1
1657093869960,0,243,44,1
1657093870000,-1,243,44,1
1657093870040,-2,245,41,1
1657093870080,-2,247,43,1
1657093870120,0,247,45,1
1657093870160,1,246,44,1
1657093870200,1,245,45,1
1657093870240,-1,244,41,1
1657093870280,-5,244,41,1
1657093870320,-8,245,39,1
1657093870360,-5,246,37,1
1657093870400,-1,246,41,1
1657093870440,3,244,46,1
1657093870480,3,245,51,1
1657093870520,0,248,51,1
1657093870560,-3,251,47,1
1657093870600,-9,254,44,1
1657093870640,-6,251,38,1
1657093870680,0,242,39,1
1657093870720,3,235,42,1
1657093870760,5,232,44,1
1657093870800,1,236,47,1
1657093870840,-3,245,47,1
1657093870880,-9,253,47,1
1657093870920,-9,255,45,1
1657093870960,-5,253,44,1
1657093871000,1,246,46,1
1657093871040,3,242,46,1
1657093871080,3,243,45,1
1657093871120,1,243,44,1
1657093871160,-2,246,45,1
1657093871200,-7,248,45,1
1657093871240,-9,247,44,1
1657093871280,-6,246,43,1
1657093871320,0,244,43,1
1657093871360,3,241,42,1
1657093871400,6,241,44,1
1657093871440,2,244,44,1
1657093871480,-2,246,45,1
1657093871520,-11,250,46,1
1657093871560,-10,249,46,1
1657093871600,-5,248,44,1
1657093871640,0,248,43,1
1657093871680,5,247,42,1
1657093871720,6,247,42,1
1657093871760,2,243,42,1
1657093871800,-3,241,45,1
1657093871840,-8,239,44,1
1657093871880,-8,241,46,1
1657093871920,-5,245,43,1
1657093871960,-1,249,42,1
1657093872000,1,250,42,1
1657093872040,0,249,45,1
1657093872080,-2,247,45,1
1657093872120,-2,245,45,1
1657093872160,-1,245,44,1
1657093872200,1,246,43,1
1657093872240,1,246,42,1
1657093872280,-1,246,43,1
1657093872320,-2,245,46,1
1657093872360,-3,244,45,1
1657093872400,-2,244,43,1
1657093872440,-2,244,45,1
1657093872480,-1,243,43,1
1657093872520,-1,245,44,1
1657093872560,-1,246,43,1
1657093872600,0,247,42,1
1657093872640,1,247,42,1
1657093872680,0,246,41,1
1657093872720,-1,243,44,1
1657093872760,-5,243,44,1
1657093872800,-3,243,46,1
1657093872840,-1,246,46,1
1657093872880,0,249,46,1
1657093872920,-1,250,43,1
1657093872960,-1,250,41,1
1657093873000,-4,247,42,1
1657093873040,-3,242,42,1
1657093873080,0,238,42,1
1657093873120,1,239,45,1
1657093873160,1,240,46,1
1657093873200,0,247,47,1
1657093873240,-4,252,47,1
1657093873280,-5,256,44,1
1657093873320,-4,255,43,1
1657093873360,-3,250,43,1
1657093873400,-1,244,43,1
1657093873440,2,237,43,1
1657093873480,1,235,40,1
1657093873520,1,238,42,1
1657093873560,-1,244,44,1
1657093873600,-3,249,45,1
1657093873640,-4,251,46,1
1657093873680,-3,253,46,1
1657093873720,0,248,45,1
1657093873760,0,246,41,1
1657093873800,-2,245,41,1
1657093873840,0,242,41,1
1657093873880,-1,243,44,1
1657093873920,-1,243,45,1
1657093873960,0,246,46,1
1657093874000,-1,244,46,1
1657093874040,-2,245,41,1
1657093874080,-3,244,42,1
1657093874120,-3,245,44,1
1657093874160,-2,248,46,1
1657093874200,0,248,46,1
1657093874240,0,247,47,1
1657093874280,0,246,43,1
1657093874320,0,244,41,1
1657093874360,-1,242,41,1
1657093874400,-5,244,43,1
1657093874440,-3,245,44,1
1657093874480,-1,248,46,1
1657093874520,1,248,46,1
1657093874560,1,245,44,1
1657093874600,1,243,41,1
1657093874640,-1,240,39,1
1657093874680,-6,242,43,1
1657093874720,-7,246,43,1
1657093874760,-6,249,47,1
1657093874800,-1,250,46,1
1657093874840,1,249,46,1
1657093874880,2,245,44,1
1657093874920,2,242,42,1
1657093874960,-1,242,43,1
1657093875000,-3,243,43,1
1657093875040,-6,246,44,1
1657093875080,-4,248,45,1
1657093875120,-1,248,44,1
1657093875160,1,247,45,1
1657093875200,0,244,42,1
1657093875240,0,243,43,1
1657093875280,-3,244,45,1
1657093875320,-4,245,46,1
1657093875360,-3,246,44,1
1657093875400,0,245,43,1
1657093875440,0,244,43,1
1657093875480,1,244,42,1
1657093875520,0,244,43,1
1657093875560,-1,246,45,1
1657093875600,-2,248,46,1
1657093875640,-3,248,46,1
1657093875680,-3,249,45,1
1657093875720,-1,247,43,1
1657093875760,-1,245,42,1
1657093875800,-1,244,40,1
1657093875840,-2,242,46,1
1657093875880,-3,242,45,1
1657093875920,-1,243,45,1
1657093875960,0,245,45,1
1657093876000,0,246,41,1
1657093876040,1,247,41,1
1657093876080,0,248,42,1
1657093876120,-2,248,43,1
1657093876160,-4,249,45,1
1657093876200,-5,249,48,1
1657093876240,-3,247,46,1
1657093876280,-1,244,44,1
1657093876320,1,243,42,1
1657093876360,0,243,42,1
1657093876400,0,242,42,1
1657093876440,-1,243,45,1
1657093876480,-2,244,46,1
1657093876520,-2,247,44,1
1657093876560,-1,248,46,1
1657093876600,-1,246,46,1
1657093876640,0,247,44,1
1657093876680,0,246,41,1
1657093876720,0,245,41,1
1657093876760,-1,245,42,1
1657093876800,-3,245,44,1
1657093876840,-7,245,45,1
1657093876880,-7,246,45,1
1657093876920,-4,246,47,1
1657093876960,-1,247,45,1
1657093877000,3,246,42,1
1657093877040,4,244,41,1
1657093877080,1,245,43,1
1657093877120,-2,244,44,1
1657093877160,-7,243,43,1
1657093877200,-8,244,44,1
1657093877240,-6,245,46,1
1657093877280,0,247,46,1
1657093877320,3,251,48,1
1657093877360,2,251,46,1
1657093877400,0,248,43,1
1657093877440,-3,243,42,1
1657093877480,-6,238,39,1
1657093877520,-5,237,39,1
1657093877560,-2,241,42,1
1657093877600,0,247,45,1
1657093877640,1,253,50,1
1657093877680,0,254,50,1
1657093877720,-3,252,48,1
1657093877760,-3,246,41,1
1657093877800,-3,242,40,1
1657093877840,0,239,38,1
1657093877880,0,241,43,1
1657093877920,0,245,47,1
1657093877960,-1,249,49,1
1657093878000,-2,249,46,1
1657093878040,-2,247,47,1
1657093878080,-1,244,43,1
1657093878120,-1,241,42,1
1657093878160,-2,241,41,1
1657093878200,-1,244,42,1
1657093878240,-3,248,47,1
1657093878280,-3,250,50,1
1657093878320,-2,249,49,1
1657093878360,-1,246,44,1
1657093878400,-1,243,43,1
1657093878440,0,241,40,1
1657093878480,0,244,42,1
1657093878520,0,247,47,1
1657093878560,-2,249,49,1
1657093878600,-2,249,48,1
1657093878640,-2,247,49,1
1657093878680,-1,243,47,1
1657093878720,-1,242,45,1
1657093878760,-1,241,41,1
1657093878800,-1,242,40,1
1657093878840,-1,246,41,1
1657093878880,-2,249,44,1
1657093878920,0,250,48,1
1657093878960,-1,247,50,1
1657093879000,0,245,49,1
1657093879040,-2,243,45,1
1657093879080,-2,245,43,1
1657093879120,-1,245,42,1
1657093879160,0,247,40,1
1657093879200,-1,247,40,1
1657093879240,-1,245,44,1
1657093879280,-1,246,47,1
1657093879320,-1,245,46,1
1657093879360,-1,246,47,1
1657093879400,-2,247,44,1
1657093879440,-2,246,42,1
1657093879480,-2,244,43,1
1657093879520,-2,244,44,1
1657093879560,-3,244,45,1
1657093879600,-5,245,45,1
1657093879640,-2,249,43,1
1657093879680,0,248,43,1
1657093879720,2,247,42,1
1657093879760,2,243,42,1
1657093879800,0,241,44,1
1657093879840,-4,243,45,1
1657093879880,-7,245,47,1
1657093879920,-3,250,43,1
1657093879960,-1,251,41,1
1657093880000,0,248,41,1
1657093880040,-1,246,45,1
1657093880080,-2,241,45,1
1657093880120,-2,240,45,1
1657093880160,0,241,45,1
1657093880200,0,243,43,1
1657093880240,1,245,43,1
1657093880280,-1,246,43,1
1657093880320,-5,248,46,1
1657093880360,-5,249,47,1
1657093880400,-6,247,48,1
1657093880440,-2,244,48,1
1657093880480,-1,244,45,1
1657093880520,0,245,44,1
1657093880560,0,247,43,1
1657093880600,0,248,42,1
1657093880640,-2,246,43,1
1657093880680,-2,245,43,1
1657093880720,-1,242,44,1
1657093880760,1,241,45,1
1657093880800,0,243,44,1
1657093880840,0,245,47,1
1657093880880,-3,248,46,1
1657093880920,-3,249,45,1
1657093880960,-4,249,44,1
1657093881000,-2,246,42,1
1657093881040,-2,245,43,1
1657093881080,-1,243,41,1
1657093881120,0,243,43,1
1657093881160,0,243,44,1
1657093881200,0,245,44,1
1657093881240,-1,248,45,1
1657093881280,-3,251,45,1
1657093881320,-1,248,45,1
1657093881360,-3,246,43,1
1657093881400,-2,243,42,1
1657093881440,-2,242,42,1
1657093881480,-1,242,43,1
1657093881520,-1,245,43,1
1657093881560,-2,247,45,1
1657093881600,-2,248,46,1
1657093881640,-2,247,45,1
1657093881680,-1,246,45,1
1657093881720,0,245,45,1
1657093881760,0,245,44,1
1657093881800,-2,246,44,1
1657093881840,-2,246,44,1
1657093881880,-4,247,44,1
1657093881920,-4,246,43,1
1657093881960,-3,245,41,1
1657093882000,0,243,44,1
1657093882040,1,242,44,1
1657093882080,1,243,45,1
1657093882120,1,244,45,1
1657093882160,-1,246,44,1
1657093882200,-2,247,44,1
1657093882240,-5,247,44,1
1657093882280,-7,247,44,1
1657093882320,-4,244,44,1
1657093882360,-2,245,44,1
1657093882400,0,245,44,1
1657093882440,1,244,42,1
1657093882480,2,245,43,1
1657093882520,0,245,43,1
1657093882560,-2,247,45,1
1657093882600,-4,246,46,1
1657093882640,-5,246,48,1
1657093882680,-5,246,47,1
1657093882720,-4,244,45,1
1657093882760,-1,244,43,1
1657093882800,0,243,41,1
1657093882840,0,244,41,1
1657093882880,0,247,42,1
1657093882920,-1,249,46,1
1657093882960,-3,250,50,1
1657093883000,-4,249,49,1
1657093883040,-4,247,48,1
1657093883080,-2,243,45,1
1657093883120,1,239,43,1
1657093883160,2,238,42,1
1657093883200,2,236,42,1
1657093883240,0,241,44,1
1657093883280,-4,245,44,1
1657093883320,-6,251,46,1
1657093883360,-7,256,46,1
1657093883400,-4,256,46,1
1657093883440,0,256,45,1
1657093883480,0,251,43,1
1657093883520,1,242,42,1
1657093883560,0,234,40,1
1657093883600,-1,232,39,1
1657093883640,-1,234,43,1
1657093883680,-2,240,48,1
1657093883720,-2,246,52,1
1657093883760,-3,250,54,1
1657093883800,-2,250,49,1
1657093883840,-3,248,43,1
1657093883880,-2,247,41,1
1657093883920,1,251,45,1
1657093883960,-1,250,46,1
1657093884000,-1,252,48,1
1657093884040,-2,249,49,1
1657093884080,-3,243,45,1
1657093884120,-2,238,44,1
1657093884160,-1,236,40,1
1657093884200,0,239,42,1
1657093884240,-1,246,46,1
1657093884280,-2,251,51,1
1657093884320,-1,250,50,1
1657093884360,-2,248,47,1
1657093884400,-5,239,39,1
1657093884440,-3,240,43,1
1657093884480,-3,242,43,1
1657093884520,-2,245,45,1
1657093884560,-3,251,48,1
1657093884600,-2,253,49,1
1657093884640,-2,254,47,1
1657093884680,-1,248,45,1
1657093884720,-1,243,43,1
1657093884760,0,240,41,1
1657093884800,1,240,40,1
1657093884840,2,245,42,1
1657093884880,0,249,44,1
1657093884920,-2,248,47,1
1657093884960,-4,245,50,1
1657093885000,-7,238,50,1
1657093885040,-6,237,47,1
1657093885080,-1,238,44,1
1657093885120,3,246,42,1
1657093885160,4,254,43,1
1657093885200,1,258,43,1
1657093885240,-6,257,45,1
1657093885280,-10,251,44,1
1657093885320,-7,242,44,1
1657093885360,0,237,44,1
1657093885400,8,233,44,1
1657093885440,9,235,47,1
1657093885480,3,242,47,1
1657093885520,-6,249,47,1
1657093885560,-15,252,46,1
1657093885600,-14,252,45,1
1657093885640,-4,249,42,1
1657093885680,2,246,42,1
1657093885720,6,243,41,1
1657093885760,4,242,45,1
1657093885800,1,243,47,1
1657093885840,-5,247,47,1
1657093885880,-7,249,48,1
1657093885920,-6,249,46,1
1657093885960,-4,246,46,1
1657093886000,-2,241,45,1
1657093886040,0,238,43,1
1657093886080,1,237,44,1
1657093886120,1,242,44,1
1657093886160,0,248,47,1
1657093886200,-1,252,47,1
1657093886240,-5,253,47,1
1657093886280,-8,253,44,1
1657093886320,-6,252,42,1
1657093886360,-2,247,43,1
1657093886400,0,242,43,1
1657093886440,2,238,45,1
1657093886480,1,236,44,1
1657093886520,1,235,44,1
1657093886560,-3,240,43,1
1657093886600,-6,247,44,1
1657093886640,-5,253,47,1
1657093886680,-5,256,44,1
1657093886720,-2,256,43,1
1657093886760,0,251,43,1
1657093886800,1,246,45,1
1657093886840,2,240,45,1
1657093886880,1,234,46,1
1657093886920,-1,234,45,1
1657093886960,-4,240,48,1
1657093887000,-4,245,46,1
1657093887040,-2,251,45,1
1657093887080,-1,253,43,1
1657093887120,-2,253,44,1
1657093887160,-2,249,46,1
1657093887200,-3,246,48,1
1657093887240,-2,242,46,1
1657093887280,-1,242,46,1
1657093887320,2,241,43,1
1657093887360,1,244,41,1
1657093887400,-2,246,41,1
1657093887440,-5,245,45,1
1657093887480,-7,246,46,1
1657093887520,-6,244,48,1
1657093887560,-2,244,47,1
1657093887600,1,245,46,1
1657093887640,1,248,42,1
1657093887680,1,249,39,1
1657093887720,-1,249,37,1
1657093887760,-5,246,42,1
1657093887800,-8,244,43,1
1657093887840,-3,244,49,1
1657093887880,-1,243,48,1
1657093887920,0,244,46,1
1657093887960,0,246,41,1
1657093888000,0,246,39,1
1657093888040,0,245,38,1
1657093888080,0,243,41,1
1657093888120,0,241,46,1
1657093888160,-1,241,49,1
1657093888200,-5,243,49,1
1657093888240,-8,248,47,1
1657093888280,-8,252,45,1
1657093888320,-2,255,42,1
1657093888360,3,254,39,1
1657093888400,4,250,39,1
1657093888440,2,241,40,1
1657093888480,-3,234,45,1
1657093888520,-9,231,47,1
1657093888560,-11,233,48,1
1657093888600,-6,244,49,1
1657093888640,1,251,48,1
1657093888680,8,256,43,1
1657093888720,7,256,39,1
1657093888760,0,251,37,1
1657093888800,-9,245,44,1
1657093888840,-13,237,48,1
1657093888880,-8,236,49,1
1657093888920,0,238,49,1
1657093888960,4,242,47,1
1657093889000,6,246,43,1
1657093889040,1,250,42,1
1657093889080,-4,251,43,1
1657093889120,-10,253,47,1
1657093889160,-10,249,51,1
1657093889200,-9,244,50,1
1657093889240,-2,238,46,1
1657093889280,2,236,42,1
1657093889320,8,239,38,1
